"departure","arrival","departure_y","departure_x","arrival_y","arrival_x","departure_in_DHZW","arrival_in_DHZW","time_total","time_walk","time_transit_bus","time_transit_train","time_waiting","n_changes","distance_total","distance_walk","distance_bus","distance_train","stop_PC6","stop_PC5","feasible"
"3522","2531S",52.0728,5.114623,52.05669,4.306828,0,1,93,24.9,8,46,14.1,2,68,1.7,2.3,64,"2532CP","2532C",1
"2531B","3011",52.05545,4.296059,51.91868,4.487522,1,0,43.9,17.9,0,26,0,0,23.6,1.3,0,22.3,"2532CP","2532C",1
"3011","2533J",51.91868,4.487522,52.0509,4.293881,0,1,51.6,26.6,0,25,0,0,24.2,1.9,0,22.3,"2532CP","2532C",1
"3011","2531B",51.91868,4.487522,52.05545,4.296059,0,1,48,23,0,25,0,0,23.9,1.6,0,22.3,"2532CP","2532C",1
"2525","2531S",52.06238,4.303305,52.05669,4.306828,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531E","5143",52.0534,4.299524,51.68121,5.091089,1,0,166.6,29.8,50.3,63,23.4,3,133.8,2,23.6,108.2,"2533SR","2533S",1
"5143","2531E",51.68121,5.091089,52.0534,4.299524,0,1,145.9,34.6,32,57,22.3,3,108.8,2.5,18.6,87.7,"2532CP","2532C",1
"2531S","2517",52.05669,4.306828,52.08726,4.285609,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2517","2531S",52.08726,4.285609,52.05669,4.306828,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531S","2566",52.05669,4.306828,52.08079,4.252308,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2566","2531S",52.08079,4.252308,52.05669,4.306828,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2566","2541R",52.08079,4.252308,52.04303,4.280996,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531S","2841",52.05669,4.306828,51.99825,4.652384,1,0,103.9,39.5,13,25,26.4,2,39.7,2.7,5.3,31.7,"2532CP","2532C",1
"2841","2531S",51.99825,4.652384,52.05669,4.306828,0,1,95.4,29.2,35.5,23,7.7,2,38.5,2.1,11.3,25.1,"2531SK","2531S",1
"2533L","2274",52.05247,4.296128,52.07387,4.350349,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"3011","2533V",51.91868,4.487522,52.05027,4.289581,0,1,56.3,31.3,0,25,0,0,24.6,2.3,0,22.3,"2532CP","2532C",1
"1066","2541R",52.34028,4.817704,52.04303,4.280996,0,1,91.2,24.4,25.8,30,11.1,2,57.2,1.7,13,42.5,"2545NW","2545N",1
"2531V","2514",52.05486,4.301649,52.08523,4.308987,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2514","2531V",52.08523,4.308987,52.05486,4.301649,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531A","2516",52.05728,4.299685,52.06783,4.338401,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2516","2531A",52.06783,4.338401,52.05728,4.299685,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2545G","3522",52.04924,4.275293,52.0728,5.114623,1,0,103.8,31.3,20.2,39,13.3,2,70.5,2,6.8,61.7,"2545NW","2545N",1
"2515","2533H",52.0727,4.321192,52.0487,4.290701,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2597","2533H",52.10758,4.313337,52.0487,4.290701,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531B","1312",52.05545,4.296059,52.37587,5.189835,1,0,106.5,19.5,15.5,64,7.5,2,88.4,1.2,6.4,80.8,"2533SR","2533S",1
"1312","2531B",52.37587,5.189835,52.05545,4.296059,0,1,106.9,22.1,22.2,58,4.6,2,90.6,1.5,8.5,80.6,"2533SR","2533S",1
"2531B","2524",52.05545,4.296059,52.05296,4.313358,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2524","2531B",52.05296,4.313358,52.05545,4.296059,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531B","2571",52.05545,4.296059,52.06937,4.286918,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2571","2531B",52.06937,4.286918,52.05545,4.296059,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531S","2516",52.05669,4.306828,52.06783,4.338401,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2516","2531S",52.06783,4.338401,52.05669,4.306828,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531C","2282",52.05583,4.298331,52.0519,4.334647,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2282","2531C",52.0519,4.334647,52.05583,4.298331,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531C","2513",52.05583,4.298331,52.0788,4.302386,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2513","2531C",52.0788,4.302386,52.05583,4.298331,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531B","3522",52.05545,4.296059,52.0728,5.114623,1,0,100.9,31.2,17.3,39,13.3,2,69.3,2,5.7,61.7,"2533SR","2533S",1
"3522","2531B",52.0728,5.114623,52.05545,4.296059,0,1,103.1,28.9,23.9,38,12.3,2,69.9,2,7.7,60.3,"2533SR","2533S",1
"2288","2542K",52.03277,4.337166,52.03644,4.263124,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531T","2573",52.05367,4.302155,52.06537,4.284134,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2573","2531T",52.06537,4.284134,52.05367,4.302155,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531B","1066",52.05545,4.296059,52.34028,4.817704,1,0,89.2,28.1,22.9,29,9.3,2,56.3,1.9,11.9,42.5,"2533SR","2533S",1
"1066","2531B",52.34028,4.817704,52.05545,4.296059,0,1,88.5,24.3,24,30,10.2,2,56,1.7,11.7,42.5,"2531AV","2531A",1
"2531E","2596",52.0534,4.299524,52.09274,4.319509,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2596","2531E",52.09274,4.319509,52.0534,4.299524,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2533C","2513",52.04874,4.293283,52.0788,4.302386,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531C","2285",52.05583,4.298331,52.03807,4.302551,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2545G","2523",52.04924,4.275293,52.05678,4.319141,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2566","2531V",52.08079,4.252308,52.05486,4.301649,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2541R","2281",52.04303,4.280996,52.05724,4.341449,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531X","5143",52.05649,4.297635,51.68121,5.091089,1,0,166.4,29.6,50.3,63,23.4,3,133.7,2,23.6,108.2,"2533SR","2533S",1
"2531V","2573",52.05486,4.301649,52.06537,4.284134,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2573","2531V",52.06537,4.284134,52.05486,4.301649,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531X","2596",52.05649,4.297635,52.09274,4.319509,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2596","2531X",52.09274,4.319509,52.05649,4.297635,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2523","2545H",52.05678,4.319141,52.04369,4.282732,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2491","2531E",52.06734,4.384688,52.0534,4.299524,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531S","4284",52.05669,4.306828,51.80003,5.0086,1,0,141.7,18.5,37.3,63,22.8,3,87.2,1.3,19.7,66.3,"2531AN","2531A",1
"4284","2531S",51.80003,5.0086,52.05669,4.306828,0,1,140.3,14,53,43,30.3,4,108.6,0.9,41.4,66.3,"2532CP","2532C",1
"2531A","3013",52.05728,4.299685,51.92432,4.469669,1,0,33.7,12.7,0,21,0,0,21.5,0.9,0,20.7,"2532CP","2532C",1
"3013","2531A",51.92432,4.469669,52.05728,4.299685,0,1,34.7,13.7,0,21,0,0,21.6,0.9,0,20.7,"2532CP","2532C",1
"2564","2533V",52.06811,4.258003,52.05027,4.289581,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531E","2573",52.0534,4.299524,52.06537,4.284134,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2573","2531E",52.06537,4.284134,52.0534,4.299524,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2544J","2281",52.04502,4.258303,52.05724,4.341449,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2533T","2574",52.04868,4.293728,52.06384,4.277853,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531C","2524",52.05583,4.298331,52.05296,4.313358,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2524","2531C",52.05296,4.313358,52.05583,4.298331,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2274","2541R",52.07387,4.350349,52.04303,4.280996,0,1,42.7,21,10.9,3,7.8,1,7.7,1.5,4.5,1.7,"2545NW","2545N",1
"2531C","2525",52.05583,4.298331,52.06238,4.303305,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2525","2531C",52.06238,4.303305,52.05583,4.298331,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2545G","3072",52.04924,4.275293,51.90211,4.489101,1,0,68.8,24.6,19.8,18,6.4,2,28,1.4,7.8,18.9,"2545JT","2545J",1
"2531S","3087",52.05669,4.306828,51.89189,4.450622,1,0,82.9,31.3,20.4,21,10.2,2,33.9,1.9,11.4,20.7,"2532CP","2532C",1
"3087","2531S",51.89189,4.450622,52.05669,4.306828,0,1,86.4,42.8,16.5,17,10.1,2,27.2,2.8,7.9,16.5,"2532CP","2532C",1
"2285","2531C",52.03807,4.302551,52.05583,4.298331,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531V","2572",52.05486,4.301649,52.06443,4.29356,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2572","2531V",52.06443,4.29356,52.05486,4.301649,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531S","2286",52.05669,4.306828,52.02374,4.315525,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2286","2531S",52.02374,4.315525,52.05669,4.306828,0,1,41.8,31,4.5,3,3.2,1,5,2.1,1.1,1.8,"2532CP","2532C",1
"2531S","2564",52.05669,4.306828,52.06811,4.258003,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2564","2531S",52.06811,4.258003,52.05669,4.306828,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531S","2572",52.05669,4.306828,52.06443,4.29356,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2572","2531S",52.06443,4.29356,52.05669,4.306828,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531E","2522",52.0534,4.299524,52.06038,4.327274,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2522","2531E",52.06038,4.327274,52.0534,4.299524,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531T","2572",52.05367,4.302155,52.06443,4.29356,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2572","2531T",52.06443,4.29356,52.05367,4.302155,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2524","2544H",52.05296,4.313358,52.0458,4.260587,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531V","2282",52.05486,4.301649,52.0519,4.334647,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2562","2533B",52.07473,4.281926,52.04869,4.284102,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2516","2531E",52.06783,4.338401,52.0534,4.299524,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531C","1066",52.05583,4.298331,52.34028,4.817704,1,0,91.7,26.6,22,29,14.1,2,55.3,1.8,11.1,42.5,"2531AN","2531A",1
"1066","2531C",52.34028,4.817704,52.05583,4.298331,0,1,85.7,22.4,23.2,30,10.2,2,55.3,1.6,11.2,42.5,"2531AV","2531A",1
"2531C","8375",52.05583,4.298331,52.82541,5.957225,1,0,224.1,34.4,27,139,23.7,2,220.4,2.5,18.2,199.7,"2532CP","2532C",1
"2531C","2514",52.05583,4.298331,52.08523,4.308987,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2514","2531C",52.08523,4.308987,52.05583,4.298331,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531C","2564",52.05583,4.298331,52.06811,4.258003,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2564","2531C",52.06811,4.258003,52.05583,4.298331,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531S","2512",52.05669,4.306828,52.07346,4.304762,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2512","2531S",52.07346,4.304762,52.05669,4.306828,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2533L","2595",52.05247,4.296128,52.08087,4.334532,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2544N","2595",52.03423,4.244986,52.08087,4.334532,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531T","3316",52.05367,4.302155,51.77033,4.636991,1,0,93.9,30.4,14,47,2.5,1,49.7,2.2,7,40.5,"2532CP","2532C",1
"2531C","2611",52.05583,4.298331,52.01263,4.358423,1,0,43.6,25.5,8.3,7,2.8,1,12.6,1.6,2.6,8.4,"2531AN","2531A",1
"2611","2531C",52.01263,4.358423,52.05583,4.298331,0,1,37.2,29.2,0,8,0,0,8.2,1.9,0,6.3,"2532CP","2532C",1
"2531B","2566",52.05545,4.296059,52.08079,4.252308,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2566","2531B",52.08079,4.252308,52.05545,4.296059,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"3013","2533C",51.92432,4.469669,52.04874,4.293283,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531E","3072",52.0534,4.299524,51.90211,4.489101,1,0,60.9,28.4,7.8,21,3.7,1,26.1,1.7,3.8,20.7,"2532CP","2532C",1
"3072","2531E",51.90211,4.489101,52.0534,4.299524,0,1,64,29.8,8,22,4.2,1,26.4,1.8,4,20.7,"2532CP","2532C",1
"2531S","2282",52.05669,4.306828,52.0519,4.334647,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2282","2531S",52.0519,4.334647,52.05669,4.306828,0,1,27.7,15.8,4.6,3,4.3,1,4.4,1,1.6,1.8,"2532CP","2532C",1
"2533J","4284",52.0509,4.293881,51.80003,5.0086,1,0,146,18.6,38.2,63,26.3,3,88.1,1.3,20.5,66.3,"2533SR","2533S",1
"2531E","2572",52.0534,4.299524,52.06443,4.29356,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2572","2531E",52.06443,4.29356,52.0534,4.299524,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"3013","2541R",51.92432,4.469669,52.04303,4.280996,0,1,50.7,13.8,10.9,19,7,1,28,0.8,4.5,22.8,"2545NW","2545N",1
"2531C","4284",52.05583,4.298331,51.80003,5.0086,1,0,142.7,19.5,37.3,63,22.8,3,87.3,1.4,19.7,66.3,"2531AN","2531A",1
"4284","2531C",51.80003,5.0086,52.05583,4.298331,0,1,145.6,19.3,53,43,30.3,4,109.1,1.4,41.4,66.3,"2532CP","2532C",1
"2545G","8375",52.04924,4.275293,52.82541,5.957225,1,0,228.6,21.7,44.7,130,32.2,3,221.3,1.6,23.7,196,"2545JT","2545J",1
"2841","2533S",51.99825,4.652384,52.05539,4.28645,0,1,103.6,35.7,36,23,8.9,2,40,2.6,12.2,25.1,"2531AV","2531A",1
"2533S","2841",52.05539,4.28645,51.99825,4.652384,1,0,107.1,38.8,30.3,18,19.9,2,41.7,2.8,11,28,"2533SR","2533S",1
"2533H","3011",52.0487,4.290701,51.91868,4.487522,1,0,53.6,15.3,4.8,28,5.5,1,24.9,1,1.6,22.3,"2532CP","2532C",1
"1066","2545G",52.34028,4.817704,52.04924,4.275293,0,1,92.4,25.6,25.8,30,11.1,2,57.3,1.8,13,42.5,"2545NW","2545N",1
"2531E","2564",52.0534,4.299524,52.06811,4.258003,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2564","2531E",52.06811,4.258003,52.0534,4.299524,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531X","2571",52.05649,4.297635,52.06937,4.286918,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531B","2514",52.05545,4.296059,52.08523,4.308987,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2514","2531B",52.08523,4.308987,52.05545,4.296059,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531C","2491",52.05583,4.298331,52.06734,4.384688,1,0,50.8,29,10.5,9,2.4,1,11.6,2,5.8,3.7,"2532CP","2532C",1
"2491","2531C",52.06734,4.384688,52.05583,4.298331,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2285","2533B",52.03807,4.302551,52.04869,4.284102,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2542K","3522",52.03644,4.263124,52.0728,5.114623,1,0,108.7,32.6,23.8,39,13.3,2,71.8,2.1,8.1,61.7,"2543SW","2543S",1
"2531C","2566",52.05583,4.298331,52.08079,4.252308,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2566","2531C",52.08079,4.252308,52.05583,4.298331,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531S","2596",52.05669,4.306828,52.09274,4.319509,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2596","2531S",52.09274,4.319509,52.05669,4.306828,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2542K","3072",52.03644,4.263124,51.90211,4.489101,1,0,76.6,27.4,23.1,19,7.1,2,34,1.6,9.6,22.8,"2543SW","2543S",1
"2531B","2841",52.05545,4.296059,51.99825,4.652384,1,0,104.9,36.6,30.3,18,19.9,2,41.6,2.7,11,28,"2533SR","2533S",1
"2597","2533V",52.10758,4.313337,52.05027,4.289581,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531B","2712",52.05545,4.296059,52.04909,4.502329,1,0,64.5,24.4,18.5,15,6.6,2,18.8,1.7,4.7,12.4,"2531BT","2531B",1
"2712","2531B",52.04909,4.502329,52.05545,4.296059,0,1,64.8,26.7,18.7,11,8.4,1,18.1,1.9,6.7,9.5,"2531AV","2531A",1
"2531V","2525",52.05486,4.301649,52.06238,4.303305,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2671","2533B",51.99332,4.208966,52.04869,4.284102,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"1118","2533L",52.30665,4.760595,52.05247,4.296128,0,1,65.2,18.6,7.9,30,8.7,1,47,1.2,3.3,42.5,"2533SR","2533S",1
"2544C","8375",52.04675,4.253386,52.82541,5.957225,1,0,229.4,22.9,48.8,130,27.8,2,223.1,1.7,25.4,196,"2544WB","2544W",1
"2281","2533V",52.05724,4.341449,52.05027,4.289581,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2533L","1118",52.05247,4.296128,52.30665,4.760595,1,0,61.1,19.4,9.2,29,3.5,1,47.2,1.2,3.4,42.5,"2533SR","2533S",1
"2531X","2282",52.05649,4.297635,52.0519,4.334647,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531E","1312",52.0534,4.299524,52.37587,5.189835,1,0,109.1,22.1,15.5,64,7.5,2,88.6,1.4,6.4,80.8,"2533SR","2533S",1
"1312","2531E",52.37587,5.189835,52.0534,4.299524,0,1,101.7,24.5,6.3,66,5,2,89.2,1.7,3.1,84.3,"2532CP","2532C",1
"2574","2542J",52.06384,4.277853,52.03853,4.258106,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"3522","2545C",52.0728,5.114623,52.05641,4.265949,0,1,99.4,27.2,27.6,38,6.5,2,70.9,1.9,8.7,60.3,"2545CG","2545C",1
"2523","2544J",52.05678,4.319141,52.04502,4.258303,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2611","2533V",52.01263,4.358423,52.05027,4.289581,0,1,48.1,40.1,0,8,0,0,9,2.8,0,6.3,"2532CP","2532C",1
"2531V","2286",52.05486,4.301649,52.02374,4.315525,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2286","2531V",52.02374,4.315525,52.05486,4.301649,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2574","2533A",52.06384,4.277853,52.05363,4.278652,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2533H","2281",52.0487,4.290701,52.05724,4.341449,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2841","2533V",51.99825,4.652384,52.05027,4.289581,0,1,102.8,34.2,33.9,27,7.8,2,41.3,2.4,10.9,28,"2533SR","2533S",1
"2531C","2515",52.05583,4.298331,52.0727,4.321192,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2515","2531C",52.0727,4.321192,52.05583,4.298331,0,1,21.1,18.1,0,3,0,0,3.4,1.3,0,2.1,"2532CP","2532C",1
"4284","2533H",51.80003,5.0086,52.0487,4.290701,0,1,133.8,24,31.9,62,15.9,4,85.8,1.4,18.1,66.3,"2533SR","2533S",1
"2545G","2841",52.04924,4.275293,51.99825,4.652384,1,0,107.8,36.7,33.2,18,19.9,2,42.7,2.7,12.1,28,"2545NW","2545N",1
"2524","2533S",52.05296,4.313358,52.05539,4.28645,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2545G","3013",52.04924,4.275293,51.92432,4.469669,1,0,43,10.1,12.3,18,2.6,1,23.5,0.7,4,18.9,"2545JT","2545J",1
"2544D","2285",52.04935,4.251671,52.03807,4.302551,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"1312","2533S",52.37587,5.189835,52.05539,4.28645,0,1,107.3,22.5,22.2,58,4.6,2,90.7,1.5,8.5,80.6,"2533SR","2533S",1
"3087","2545C",51.89189,4.450622,52.05641,4.265949,0,1,99.9,41.5,28.6,17,12.7,3,31.1,2.7,11.9,16.5,"2532CP","2532C",1
"2545C","3087",52.05641,4.265949,51.89189,4.450622,1,0,99,32.5,38.3,18,10.2,3,34.5,2,13.6,18.9,"2545CG","2545C",1
"3087","2533V",51.89189,4.450622,52.05027,4.289581,0,1,97,46.2,24.5,14,12.3,3,28.5,3.1,10.8,14.7,"2533XV","2533X",1
"2495","2545H",52.05549,4.359042,52.04369,4.282732,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2545H","2495",52.04369,4.282732,52.05549,4.359042,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2712","2533S",52.04909,4.502329,52.05539,4.28645,0,1,68.4,32.5,15.9,15,5,1,20,2.3,5.4,12.4,"2533SR","2533S",1
"8375","2544J",52.82541,5.957225,52.04502,4.258303,0,1,243.8,27.9,55.4,129,31.5,3,222.8,2,24.8,196,"2543BG","2543B",1
"2574","2545C",52.06384,4.277853,52.05641,4.265949,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2281","2533S",52.05724,4.341449,52.05539,4.28645,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2533H","2316",52.0487,4.290701,52.16847,4.496156,1,0,53.8,21.9,13.2,12,6.8,2,21.5,1.4,4.6,15.4,"2533SR","2533S",1
"2286","2533B",52.02374,4.315525,52.04869,4.284102,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2544J","2562",52.04502,4.258303,52.07473,4.281926,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2533T","2274",52.04868,4.293728,52.07387,4.350349,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2491","2545N",52.06734,4.384688,52.04789,4.278895,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2533T","8375",52.04868,4.293728,52.82541,5.957225,1,0,229.5,29.5,46.9,130,23.1,2,221.9,2.2,23.7,196,"2532EA","2532E",1
"2281","2542K",52.05724,4.341449,52.03644,4.263124,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531A","2573",52.05728,4.299685,52.06537,4.284134,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2573","2531A",52.06537,4.284134,52.05728,4.299685,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2531C","2573",52.05583,4.298331,52.06537,4.284134,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
"2573","2531C",52.06537,4.284134,52.05583,4.298331,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1","-1",-1
